ID,Profit99,Online99,Age99,Inc99,Tenure99
972,-57,0,5,6,27.33
973,7,1,6,7,15.75
974,1037,0,3,7,10.16
975,-34,0,2,5,3.75
976,-77,1,2,3,7.33
977,203,0,3,7,7.41
978,34,0,4,9,15.33
979,420,0,2,8,2
980,-177,0,4,6,12.25
981,-2,0,4,9,6.33
982,148,0,3,7,7.58
983,31,0,5,6,37.66
984,-69,0,7,2,21.83
985,342,0,3,8,18.08
986,-4,1,2,6,7.58
987,757,0,5,4,9.16
988,81,0,3,4,6.5
989,-70,0,6,4,3.25
990,-29,0,5,1,6.66
991,-21,0,3,3,4.75
992,317,0,3,8,11.5
993,14,0,4,7,22.41
994,62,0,4,6,6.91
995,-113,0,2,1,7.75
996,-53,0,4,6,17
997,-11,0,6,1,28.83
998,87,0,2,4,4.66
999,75,0,2,1,1.41
1000,34,0,7,5,5.16
1001,-25,0,4,8,1.08
1002,326,0,4,9,4.66
1003,-29,0,2,2,1.75
1004,-1,1,2,4,6.75
1005,125,1,3,9,13.58
1006,147,0,6,3,6.08
1007,-41,0,5,4,0.5
1008,-9,0,4,7,10.83
1009,-37,0,7,7,13.75
1010,-1,0,3,2,12.5
1011,32,0,4,7,6.16
1012,74,0,1,2,2.83
1013,58,0,4,9,16.33
1014,-23,0,7,7,22.08
1015,-12,0,2,4,5.33
1016,-8,1,2,4,3.08
1017,191,1,2,3,5.91
1018,60,0,5,9,23.5
1019,18,0,2,3,1
1020,-194,1,4,7,4.25
1021,36,0,3,7,10.41
1022,750,0,3,6,18.25
1023,280,0,5,8,21.41
1024,63,0,4,5,5.58
1025,855,0,4,8,38.5
1026,104,0,5,5,4.58
1027,-94,0,2,6,5.75
1028,-69,0,7,8,22.08
1029,571,0,2,6,5.58
1030,621,0,5,9,5.75
1031,883,1,7,6,5.5
1032,-25,0,2,6,6.16
1033,-48,0,3,7,13.91
1034,219,0,4,8,6.66
1035,-24,0,7,4,9
1036,-52,0,3,3,8.25
1037,-39,0,5,3,23
1038,-26,0,4,3,2
1039,-94,0,3,5,15.75
1040,-114,0,3,1,11.58
1041,-55,0,3,6,3.16
1042,-124,0,3,7,19.16
1043,1239,0,7,4,10.16
1044,13,0,6,9,0.66
1045,-7,1,6,1,9.75
1046,-1,0,7,4,1.25
1047,-43,0,5,4,7.58
1048,122,0,2,7,8.5
1049,33,0,7,2,12.5
1050,-142,0,4,6,16.16
1051,425,0,3,7,9.5
1052,-6,0,4,9,4.41
1053,100,0,5,5,19.83
1054,-52,0,2,6,9.66
1055,-36,1,1,5,4.16
1056,805,0,6,1,8.91
1057,40,0,1,8,5.33
1058,-21,0,1,4,4.41
1059,438,0,5,5,13.16
1060,389,0,1,1,18.5
1061,168,0,4,5,6.75
1062,-202,0,3,6,7.08
1063,14,0,2,7,4.5
1064,-80,1,2,3,1.33
1065,119,0,2,7,6.41
1066,1477,0,6,9,38.5
1067,-43,0,4,7,3
1068,19,1,1,3,7.58
1069,-2,0,4,6,10.33
1070,-47,1,2,2,1.91
1071,-51,0,3,6,6
1072,-10,1,2,3,3.58
1073,623,0,4,7,6.91
1074,72,0,3,6,6.08
1075,400,0,6,1,2.75
1076,40,0,5,3,9.41
1077,-154,0,2,1,2.33
1078,-85,0,2,5,12.16
1079,241,0,5,7,8.16
1080,-42,0,4,6,1.83
1081,10,0,4,4,14.66
1082,692,0,6,6,6.33
1083,-24,0,4,7,3.41
1084,-11,0,3,1,7.83
1085,-23,1,5,1,11
1086,-53,0,1,3,2
1087,-23,0,6,6,20.16
1088,-15,0,3,6,8
1089,-112,0,5,7,8.66
1090,-37,0,4,5,6.16
1091,142,0,2,4,13.66
1092,-31,1,3,3,0.66
1093,-36,0,4,7,21
1094,125,1,2,6,12.83
1095,688,0,6,6,30.08
1096,-21,0,7,9,34.25
1097,-42,0,3,6,19.58
1098,82,0,7,1,7.33
1099,1,0,2,1,6.75
1100,-17,0,5,4,27.58
1101,487,1,4,7,10.75
1102,80,0,3,5,5.41
1103,-15,0,4,6,4.66
1104,-59,0,6,2,6.41
1105,190,0,3,5,12.83
1106,24,0,4,7,2.25
1107,-62,0,4,4,1.66
1108,601,1,2,7,9.41
1109,-163,0,6,4,11.16
1110,16,0,2,8,5.75
1111,287,0,3,9,5.58
1112,77,0,2,9,11.66
1113,-31,0,4,7,8.5
1114,333,0,4,9,3.08
1115,-5,0,5,1,1.66
1116,-152,1,4,1,7.5
1117,-57,1,5,5,17.66
1118,-2,0,3,2,3.41
1119,4,1,4,7,7
1120,403,0,4,5,20.25
1121,12,0,3,3,5
1122,-135,0,4,5,34.41
1123,200,0,5,9,19
1124,1311,1,4,8,20
1125,45,0,2,1,1.25
1126,75,0,4,7,1.75
1127,1709,0,4,9,21.83
1128,-46,0,4,6,3.66
1129,-46,0,7,2,5.41
1130,360,0,4,6,3.58
1131,-209,0,4,1,8.83
1132,587,1,3,7,2.75
1133,-19,0,5,6,3.83
1134,550,0,4,3,5.16
1135,-26,0,4,6,6
1136,131,1,2,3,10.58
1137,-65,0,5,6,2.25
1138,451,0,3,9,6.75
1139,356,0,3,1,8.5
1140,-20,0,1,8,0.58
1141,349,0,6,8,11.66
1142,371,0,4,3,31.25
1143,319,0,5,9,26.41
1144,248,0,5,6,8.91
1145,37,0,2,9,8.75
1146,-67,0,3,4,15.91
1147,67,0,3,4,8.41
1148,15,0,7,1,1.16
1149,168,0,3,7,14.58
1150,133,0,2,7,10.83
1151,90,0,4,6,23.25
1152,-5,0,3,3,4.75
1153,-31,0,3,8,14.75
1154,-8,0,4,6,14.5
1155,-58,0,3,1,2.91
1156,92,0,7,4,31.33
1157,345,1,2,7,12.66
1158,450,0,3,5,1.41
1159,-109,0,3,6,1.83
1160,135,0,4,7,5.91
1161,201,1,4,9,5.5
1162,-71,0,6,2,1.91
1163,-42,0,3,6,6.58
1164,-25,0,7,9,15.58
1165,-40,0,6,3,7
1166,-28,0,2,7,2.33
1167,3,0,4,5,13.41
1168,2,0,3,8,5.91
1169,198,0,3,9,11.75
1170,167,0,2,5,7.75
1171,-3,0,2,7,12.41
1172,138,0,4,9,12.5
1173,12,0,4,7,22.66
1174,-12,0,2,6,5
1175,112,0,7,6,15.75
1176,314,0,6,7,20.16
1177,214,0,5,3,33
1178,176,0,4,4,5.08
1179,39,0,6,4,27.75
1180,-47,0,5,9,31.16
1181,-32,1,4,6,6.58
1182,-63,0,5,6,1.66
1183,81,0,2,5,8.91
1184,-58,0,7,9,0.75
1185,-92,0,2,8,6
1186,-87,0,4,6,6.66
1187,282,0,3,7,11.75
1188,1809,0,6,4,22.91
1189,108,0,2,3,6.16
1190,-2,1,6,6,14.16
1191,-67,1,4,4,5.5
1192,241,1,3,6,7.5
1193,155,0,6,3,15.91
1194,161,0,4,8,6.5
1195,-124,0,4,6,5.91
1196,-39,0,3,6,9.75
1197,-21,0,4,7,4.58
1198,-35,0,5,4,11.58
1199,73,0,4,4,13.25
1200,329,0,7,3,3.75
1201,61,0,7,9,19.41
1202,-58,1,3,6,11.41
1203,-35,1,2,1,6.25
1204,33,0,3,4,11.16
1205,557,0,7,7,8.33
1206,421,1,3,4,2.25
1207,504,0,2,7,8.25
1208,44,0,4,4,20.25
1209,-115,0,2,1,8
1210,1001,0,7,3,7.66
1211,-17,1,2,9,10.25
1212,-34,0,4,9,4.91
1213,-74,0,6,6,15.41
1214,24,1,3,7,14.25
1215,-136,0,6,3,22.75
1216,222,0,2,7,1.58
1217,178,0,3,7,17.41
1218,-2,0,4,4,3.5
1219,-110,0,3,4,0.25
1220,105,0,3,9,11.41
1221,45,0,2,4,7.41
1222,-80,0,3,4,2.83
1223,298,0,5,9,13.5
1224,-65,1,2,4,1.75
1225,492,0,4,9,13.08
1226,-4,0,6,7,15.08
1227,-77,0,6,3,5.5
1228,227,0,2,5,2.58
1229,-103,0,3,9,10.08
1230,154,0,2,8,10.66
1231,-32,0,3,9,9.41
1232,-44,0,3,6,9.16
1233,-34,0,2,2,5.33
1234,-54,0,7,6,11
1235,249,0,4,5,3.16
1236,100,0,4,6,4.5
1237,76,0,3,3,14.41
1238,-66,0,5,7,1.5
1239,135,0,4,7,27.41
1240,456,0,7,1,13.08
1241,-48,0,5,3,25.33
1242,-128,0,5,4,0.25
1243,-136,0,5,3,25.75
1244,-76,0,3,6,12.83
1245,691,0,5,9,24.58
1246,-18,0,4,7,11
1247,-68,0,3,7,8.5
1248,-82,0,3,3,19.25
1249,79,0,2,2,2.25
1250,173,0,4,9,6.75
1251,89,0,3,6,14.25
1252,-4,0,7,1,14.16
1253,-79,0,6,6,11.58
1254,-45,0,4,2,15.33
1255,-2,0,4,4,4.33
1256,244,1,4,6,22.58
1257,25,0,6,6,24.66
1258,26,0,4,6,21.83
1259,237,0,3,6,4.33
1260,251,0,5,9,18.66
1261,662,0,3,7,9.16
1262,139,0,4,7,18.75
1263,-9,0,3,4,2.08
1264,258,1,6,3,7.33
1265,-61,0,7,5,11.33
1266,-19,0,1,3,7.66
1267,-118,1,1,3,5.58
1268,68,1,4,5,2.33
1269,-56,0,4,5,4.75
1270,-53,0,3,3,5.58
1271,129,0,4,5,22.75
1272,364,1,3,9,11.75
1273,-106,0,5,3,21.5
1274,187,0,2,7,7.41
1275,301,1,3,7,8.25
1276,306,0,5,8,20.66
1277,491,0,4,3,21.33
1278,-8,0,6,1,17.58
1279,474,0,4,2,9.91
1280,27,0,5,1,8.83
1281,357,0,7,7,36.83
1282,-27,0,3,5,2.58
1283,209,0,4,7,14.83
1284,105,0,4,9,6.66
1285,13,0,4,6,9.66
1286,884,0,2,3,2.58
1287,153,0,6,4,4.16
1288,-3,0,3,2,3.25
1289,109,1,6,7,2
1290,854,1,3,6,10.08
1291,617,0,4,9,29.66
1292,47,0,5,5,28.83
1293,-131,1,3,6,5.58
1294,-92,0,3,9,7.58
1295,180,0,4,7,22.5
1296,-45,1,1,4,1.5
1297,94,1,5,9,1.66
1298,-77,0,3,6,5
1299,607,0,4,6,1.25
1300,65,0,3,4,6.66
1301,167,0,7,2,13.16
1302,-105,0,4,7,7.41
1303,-122,0,7,1,35.5
1304,-35,0,3,6,16.5
1305,-8,0,6,3,6.83
1306,82,1,5,3,31.5
1307,-36,0,2,2,5.83
1308,-117,0,4,9,8.33
1309,380,0,5,7,28.83
1310,418,0,7,1,2.66
1311,-1,0,3,6,3.91
1312,2,0,2,3,6.66
1313,304,0,7,9,9.33
1314,17,0,3,8,11.25
1315,-39,0,2,1,1.08
1316,-33,0,6,6,0.5
1317,-17,0,2,7,1.83
1318,118,0,5,3,9.5
1319,-83,0,2,6,6.66
1320,-73,1,3,9,5
1321,414,0,7,5,11.41
1322,430,0,6,9,31
1323,-75,0,5,9,2.08
1324,-72,0,7,1,36
1325,50,0,5,3,5.33
1326,132,0,5,7,6.66
1327,-39,0,4,7,1.33
1328,-38,0,5,6,14.25
1329,-26,0,6,2,18.91
1330,-80,0,7,1,21.66
1331,-46,0,2,3,7.83
1332,302,0,7,1,40.5
1333,-18,0,4,8,18.75
1334,14,0,4,7,1.5
1335,-60,0,6,3,4.5
1336,63,1,6,6,32.25
1337,-21,1,3,3,4.5
1338,-41,1,3,8,0.33
1339,-60,0,7,5,4.91
1340,139,0,6,1,19.5
1341,-32,1,3,6,6.75
1342,526,0,5,7,17.41
1343,295,0,3,4,11
1344,-11,0,3,9,8.58
1345,-56,0,3,5,9.66
1346,630,0,3,4,19.75
1347,42,0,2,1,5.75
1348,-60,0,5,7,10.66
1349,120,0,3,4,5.5
1350,-31,0,3,6,5.58
1351,153,0,6,6,24.41
1352,-176,0,7,9,9.25
1353,23,0,5,6,1.91
1354,314,0,5,7,26.75
1355,504,0,4,5,5.5
1356,-83,0,4,6,8.25
1357,-28,0,4,7,6.83
1358,605,0,2,9,9.75
1359,279,0,7,6,31.08
1360,20,0,3,4,5.66
1361,-15,0,1,4,1.75
1362,1172,0,6,8,8.08
1363,78,0,7,3,28.83
1364,520,0,3,9,15.5
1365,-30,0,3,4,0.83
1366,-29,0,3,6,8.08
1367,616,0,6,2,16.16
1368,351,0,2,5,2.41
1369,190,0,6,6,7.41
1370,395,0,3,9,5.5
1371,80,0,3,6,7.83
1372,-81,0,7,4,22.08
1373,257,0,7,5,26.83
1374,163,0,5,5,6.16
1375,-25,0,1,3,3.33
1376,43,0,4,1,12.75
1377,86,0,2,3,5.91
1378,257,0,3,8,1.33
1379,211,0,2,7,5.41
1380,1127,0,4,6,1.41
1381,442,0,2,6,3.58
1382,176,1,2,4,7.5
1383,341,0,7,6,7.58
1384,-35,0,2,3,5.58
1385,-37,0,4,7,5.08
1386,88,0,3,6,5.83
1387,-156,0,3,7,14.25
1388,204,0,6,9,16.25
1389,191,1,5,4,8.25
1390,-18,0,2,7,7.75
1391,67,0,5,7,7.16
1392,524,0,5,7,18.16
1393,-32,0,4,3,4.41
1394,821,0,4,6,15.08
1395,234,0,3,4,10.08
1396,428,1,3,3,3.41
1397,1469,0,4,9,25.91
1398,-31,1,4,9,10
1399,-1,0,4,6,8.16
1400,-140,0,4,8,11.08
1401,13,0,4,1,4.41
1402,-69,0,1,4,3.08
1403,505,0,7,8,12
1404,-44,1,2,5,12.08
1405,83,0,4,7,6.91
1406,-104,1,1,6,5.58
1407,-8,0,3,7,13
1408,-6,0,7,5,5.91
1409,449,1,5,4,8.75
1410,76,0,2,7,7.25
1411,231,1,2,4,2
1412,38,0,4,9,12.75
1413,-104,0,4,7,5.58
1414,-62,0,6,4,3.83
1415,-41,0,6,2,35.5
1416,136,0,5,1,2.5
1417,11,0,4,1,8.75
1418,-17,0,6,9,14.41
1419,93,0,5,9,15
1420,816,0,5,6,24.33
1421,354,0,3,6,10.33
1422,-7,0,4,9,3
1423,-56,0,4,4,15.83
1424,-107,0,5,7,5.83
1425,41,0,7,2,2.08
1426,354,0,3,6,14.5
1427,-2,0,4,4,6.91
1428,-43,0,5,8,20.66
1429,-61,0,6,1,14.16
1430,-50,0,2,6,5
1431,-107,1,2,1,6.66
1432,286,0,7,1,11
1433,81,0,5,6,4.91
1434,-128,0,6,8,11.08
1435,307,1,2,6,15.16
1436,-72,0,5,2,3.83
1437,1508,0,2,5,9
1438,192,0,4,9,0.41
1439,226,0,7,3,14.08
1440,729,1,3,8,1.91
1441,-36,0,3,1,6.83
1442,184,0,3,9,13.58
1443,208,0,4,6,27.58
1444,118,0,3,6,11.16
1445,-65,1,5,4,1.41
1446,600,0,7,3,14.25
1447,-16,0,4,4,5.91
1448,-22,1,2,7,4.5
1449,-104,1,3,3,9.5
1450,3,0,2,8,2.91
1451,8,0,4,8,1
1452,-23,0,4,4,3.08
1453,18,0,7,1,16.08
1454,206,0,6,7,7.33
1455,14,0,1,1,1.66
1456,372,1,4,1,4.83
1457,51,1,2,3,3.08
1458,-37,0,4,7,3
1459,262,0,3,3,20.41
1460,-77,0,5,3,30.5
1461,263,0,5,8,6.41
1462,253,0,3,7,1.83
1463,-3,0,5,9,31.83
1464,-20,0,5,5,3.83
1465,775,1,3,9,13.66
1466,91,0,4,9,29.58
1467,-21,0,2,7,2.5
1468,-38,0,2,3,5
1469,-26,0,2,6,4.66
1470,70,0,4,6,22
1471,166,0,4,6,5.91
1472,115,1,3,9,4.33
1473,-6,0,3,4,4.83
1474,-18,0,1,1,3
1475,206,0,4,6,6.33
1476,40,1,2,4,10.5
1477,376,0,7,4,27.41
1478,-47,1,3,8,18.41
1479,-106,0,4,5,25.25
1480,-118,1,5,7,21.16
1481,152,0,6,3,1.41
1482,-31,0,2,4,10.75
1483,-16,0,3,9,9.58
1484,149,0,1,1,22.08
1485,449,1,2,9,14.66
1486,-93,0,1,6,2.66
1487,-34,0,3,3,10.33
1488,145,0,2,6,9.58
1489,1210,1,5,3,15.08
1490,-119,0,4,5,7.91
1491,-51,0,3,4,8.41
1492,-143,0,5,5,22.08
1493,14,1,4,5,9.66
1494,-13,0,4,5,9.91
1495,15,0,5,9,6
1496,-121,0,3,4,16.25
1497,671,1,3,9,4.25
1498,50,0,6,5,20.25
1499,128,0,6,2,35.75
1500,-12,1,3,9,12.25
1501,-22,0,5,6,3
1502,-26,1,2,4,5
1503,-26,0,3,1,0.91
1504,44,0,4,4,10.25
1505,-104,1,4,7,4.08
1506,-17,0,1,4,5.58
1507,28,0,4,6,16
1508,-75,0,4,4,4
1509,-124,0,4,6,5.66
1510,6,0,2,7,12.33
1511,-60,0,6,4,18.66
1512,204,0,3,7,15.25
1513,194,0,3,4,12
1514,160,1,2,9,1.91
1515,-73,0,5,8,3.25
1516,-44,0,2,1,7.33
1517,-28,0,2,6,7.41
1518,58,0,4,1,7.58
1519,-95,0,3,7,2.75
1520,200,1,3,9,8.83
1521,-1,0,7,1,12.83
1522,312,0,7,2,5.66
1523,-59,0,7,3,7.33
1524,89,0,5,6,23.75
1525,16,0,6,9,11.5
1526,-86,0,5,6,26
1527,8,0,6,9,2.33
1528,640,1,5,8,11.91
1529,103,0,5,7,23.08
1530,-7,0,3,5,26.33
1531,2,0,3,1,1.25
1532,4,0,3,3,0.25
1533,995,0,4,4,16.25
1534,-110,0,3,3,3.41
1535,179,0,6,3,3
1536,-57,0,6,6,6
1537,-31,0,5,1,20.08
1538,49,0,3,9,15.58
1539,89,0,5,9,23.58
1540,-26,0,3,3,9.33
1541,149,0,4,7,10.83
1542,-29,0,4,1,10.16
1543,12,0,6,4,1.41
1544,-49,0,6,3,1.66
1545,62,0,7,5,11.16
1546,68,0,5,3,23.66
1547,405,0,3,3,13.16
1548,289,0,4,6,10.08
1549,190,0,2,6,6.58
1550,292,0,2,7,6.58
1551,1102,0,7,4,11.58
1552,-137,0,7,4,24.25
1553,-1,0,3,8,9.91
1554,386,1,3,7,8.58
1555,100,0,5,9,26.66
1556,-116,1,4,7,4.91
1557,341,0,6,7,4.91
1558,-39,1,2,9,5.16
1559,-125,0,6,9,3.75
1560,109,0,7,7,22.33
1561,281,0,4,5,22.25
1562,234,0,5,5,30.33
1563,363,0,7,4,26.41
1564,78,0,4,5,4.66
1565,-35,0,3,5,0.58
1566,-94,0,7,7,6.25
1567,94,0,2,7,3.41
1568,-1,0,7,6,0.83
1569,-81,0,5,9,1.5
1570,174,0,2,3,1.16
1571,-81,0,4,6,30.08
1572,615,1,2,8,8.75
1573,274,0,2,6,4
1574,3,0,4,6,27.41
1575,-41,0,1,3,0.75
1576,-37,1,2,6,4.33
1577,-61,0,2,5,3.33
1578,3,1,2,9,4.83
1579,127,0,5,3,7.91
1580,-7,0,4,6,6.83
1581,42,0,2,3,4.5
1582,-101,0,4,6,6.5
1583,5,0,4,9,1.41
1584,-64,1,4,9,2.75
1585,189,0,6,9,24.91
1586,26,0,5,6,3.25
1587,176,0,7,3,10.33
1588,-24,0,3,1,2.25
1589,-49,0,4,1,2.66
1590,456,0,3,1,9.5
1591,-110,0,2,8,7.33
1592,-6,0,4,9,11.91
1593,146,1,2,6,0.66
1594,-26,1,1,9,3.91
1595,131,0,7,7,10
1596,33,0,2,4,1.66
1597,183,0,6,6,20.58
1598,48,0,2,3,0.66
1599,864,0,3,6,8.33
1600,10,0,3,7,20.41
1601,-69,0,4,7,5.33
1602,-106,0,3,5,1.58
1603,105,0,4,6,11.91
1604,1085,1,3,2,8
1605,-43,0,3,7,17.66
1606,796,0,7,9,27.5
1607,4,0,5,9,4.75
1608,-37,1,2,4,0.58
1609,77,0,4,8,3
1610,215,0,6,3,23.75
1611,-88,0,6,4,13.58
1612,14,0,6,8,13.25
1613,79,0,3,7,0.75
1614,82,0,7,5,5.58
1615,-50,0,4,4,6.66
1616,-141,0,7,4,0.5
1617,543,0,3,3,3.5
1618,-95,0,4,6,5.66
1619,997,1,6,6,17.66
1620,242,1,3,7,6.66
1621,642,0,7,2,30.08
1622,-17,0,4,5,3.91
1623,628,0,3,4,24.25
1624,-14,0,4,5,2.41
1625,15,0,4,7,24.58
1626,-129,0,5,9,30.5
1627,-23,1,5,6,6.66
1628,-100,1,1,3,1.58
1629,26,0,3,8,8.5
1630,125,1,3,5,16.25
1631,9,0,2,6,9.83
1632,106,0,3,7,13.66
1633,-25,0,3,9,13.75
1634,118,0,2,3,9.16
1635,-92,0,1,1,5.58
1636,214,0,2,6,7.25
1637,8,0,2,3,1.41
1638,331,0,3,9,4.58
1639,-21,0,3,9,2.33
1640,599,0,2,9,9.41
1641,212,0,4,3,9.33
1642,-184,1,2,2,3.16
1643,29,1,5,6,17.25
1644,36,1,2,7,27.83
1645,-1,0,3,4,6.75
1646,34,1,5,7,28.41
1647,-30,0,4,6,29.25
1648,868,0,4,6,9.91
1649,362,0,4,7,27.83
1650,-45,0,3,8,6.33
1651,252,0,7,6,22.08
1652,468,0,2,6,1.66
1653,352,0,2,5,7
1654,-4,0,7,7,1.91
1655,146,0,3,1,5.58
1656,229,0,7,1,1.75
1657,-4,1,4,9,12.41
1658,-22,0,2,1,0.25
1659,-109,0,3,3,7.91
1660,-73,0,4,7,5.58
1661,561,0,7,1,17.83
1662,-95,0,5,6,4.75
1663,-4,0,4,5,4.33
1664,33,0,5,6,10.5
1665,-128,0,4,6,11.75
1666,161,0,3,9,8.08
1667,341,0,3,9,0.91
1668,-28,0,5,8,4.91
1669,160,0,7,6,12.75
1670,170,0,7,3,19.16
1671,-55,0,7,2,26.91
1672,-6,0,2,4,1.08
1673,-44,0,4,6,5.33
1674,7,0,6,4,23.41
1675,80,0,2,3,6.91
1676,107,0,5,5,23.33
1677,-77,0,2,5,7.41
1678,1,1,3,2,2
1679,-30,0,3,6,20.25
1680,-163,0,6,4,23.75
1681,5,0,3,5,22.08
1682,193,0,4,6,14.75
1683,154,0,4,6,5.91
1684,416,0,5,7,22.5
1685,-2,0,3,6,7.58
1686,171,1,7,5,17.08
1687,-29,0,3,8,1.58
1688,323,0,4,7,9.75
1689,890,1,5,9,4.91
1690,739,0,6,7,30.41
1691,64,0,4,7,7.41
1692,-30,0,6,7,20.83
1693,268,0,5,9,28.25
1694,9,0,4,7,11.41
1695,1118,0,4,6,8.33
1696,203,1,4,9,12.75
1697,89,0,4,4,7.91
1698,105,1,5,6,19.75
1699,-171,0,4,9,22.33
1700,78,0,7,4,8.91
1701,-75,0,1,5,5.75
1702,392,0,3,5,2.83
1703,576,0,5,7,30.83
1704,-12,0,2,5,10.75
1705,139,0,2,7,6.66
1706,-165,0,4,7,12.83
1707,197,0,3,9,5.08
1708,-2,0,2,6,6.33
1709,-43,1,2,3,5.58
1710,-41,0,5,6,14.08
1711,-11,0,3,4,6.83
1712,235,0,7,1,29.58
1713,407,0,3,3,6.91
1714,-17,0,2,3,1.41
1715,113,1,4,6,11.91
1716,-88,0,1,5,19.83
1717,128,0,3,6,13.33
1718,-70,1,2,6,6
1719,-32,0,3,7,3.83
1720,-67,0,4,6,20.25
1721,-125,0,2,6,6.58
1722,281,0,3,4,4.83
1723,145,0,5,6,13.5
1724,-15,0,5,3,36.08
1725,-26,0,3,5,5.33
1726,336,0,4,7,31.5
1727,-21,0,5,5,33.5
1728,-151,1,3,6,4
1729,35,1,3,4,5.08
1730,132,0,4,7,14.25
1731,-200,0,4,6,24.08
1732,691,0,2,9,2.66
1733,-49,0,3,6,12.91
1734,19,0,3,7,14
1735,154,0,4,6,2.58
1736,37,0,2,6,7.33
1737,230,0,4,1,1.58
1738,60,0,7,6,6.08
1739,519,1,4,5,14.91
1740,374,0,4,6,5.5
1741,990,1,4,9,17.91
1742,18,0,5,4,1.66
1743,122,0,4,7,6.08
1744,-197,0,6,1,28.83
1745,38,0,3,3,5.91
1746,-133,1,2,1,5.91
1747,40,0,3,6,16.16
1748,-77,0,4,3,1.25
1749,573,0,5,9,12.5
1750,114,1,4,4,17.91
1751,-30,0,5,9,6.33
1752,124,0,4,7,32.08
1753,917,1,4,9,17.08
1754,296,1,2,9,3.91
1755,17,0,4,6,21.91
1756,-46,0,4,6,23.91
1757,44,1,2,3,5.33
1758,-28,0,4,8,1.66
1759,171,0,6,4,32.58
1760,-19,0,2,6,1.91
1761,1053,0,6,3,19.25
1762,291,0,4,1,3.75
1763,-42,0,3,6,4.83
1764,-124,0,6,6,18.91
1765,-146,0,5,3,9.58
1766,323,1,3,7,1.66
1767,21,0,3,4,3.16
1768,240,0,6,6,5.83
1769,-114,0,2,3,9.66
1770,181,1,4,9,8.33
1771,1,0,7,6,19.66
1772,-25,0,4,8,11.5
1773,133,0,5,9,20.83
1774,332,0,5,9,6.83
1775,38,0,2,4,9.83
1776,-13,0,4,1,26.16
1777,85,0,2,9,15.08
1778,104,0,4,6,1.58
1779,-46,0,3,3,6
1780,375,0,3,8,8.75
1781,150,0,3,9,2.5
1782,83,0,4,8,7.91
1783,-37,0,4,6,2.08
1784,240,0,4,9,18.16
1785,-36,0,4,5,4.33
1786,441,1,4,6,6.58
1787,-16,0,3,9,14.75
1788,53,0,3,6,16.33
1789,1235,0,6,7,5.66
1790,-89,0,6,4,14.5
1791,32,0,6,9,7.41
1792,146,0,3,9,10.75
1793,1165,0,5,4,15.58
1794,370,0,2,4,3
1795,-49,0,3,5,28.58
1796,-33,0,3,3,2.66
1797,72,0,6,6,5.83
1798,-57,0,6,4,7.83
1799,75,0,2,5,6.33
1800,89,0,1,1,4.41
1801,-4,0,3,6,14.91
1802,87,0,4,6,13.33
1803,-1,0,3,4,4.91
1804,350,0,4,9,7.91
1805,-182,0,3,6,11.33
1806,4,0,6,9,0.25
1807,526,0,2,6,5.41
1808,459,0,2,7,5.58
1809,-59,0,3,3,17.41
1810,158,0,7,4,17.66
1811,163,0,5,1,3.66
1812,-63,0,5,3,10.5
1813,127,0,6,6,10.66
1814,-16,1,3,9,16.16
1815,-18,0,4,9,22.16
1816,49,0,2,6,14.41
1817,-22,0,3,7,5.91
1818,68,0,3,7,9.5
1819,452,0,7,7,28.66
1820,64,0,3,7,10.75
1821,4,0,2,6,12.91
1822,41,0,4,9,7.5
1823,148,0,2,9,4.66
1824,772,0,7,8,33.5
1825,-155,0,4,6,26
1826,-5,1,2,3,0.58
1827,36,0,7,1,15.41
1828,4,0,3,9,2.58
1829,166,0,5,9,27
1830,-26,0,7,5,10.25
1831,-150,0,7,1,22.08
1832,-17,0,3,9,3.33
1833,567,0,5,3,28.08
1834,111,0,5,8,9.08
1835,-2,0,5,4,13
1836,-23,1,4,4,22.16
1837,186,0,4,6,11
1838,-101,0,3,3,4.58
1839,-36,0,2,6,5.16
1840,-26,0,4,6,4.25
1841,-132,0,6,4,6.41
1842,607,0,3,7,2.83
1843,-14,0,4,4,3.91
1844,221,1,4,7,4.58
1845,104,0,7,3,17.25
1846,-105,0,7,3,13.16
1847,-107,0,3,9,8.25
1848,0,0,5,7,29.5
1849,-83,1,5,6,9.83
1850,174,0,2,6,11.58
1851,464,0,6,7,24.08
1852,-83,0,4,5,8.66
1853,0,0,7,4,40.91
1854,-15,0,4,9,28.08
1855,64,1,4,4,13.58
1856,-59,0,4,3,15.41
1857,72,0,5,5,16.08
1858,131,0,2,9,1.75
1859,50,0,5,4,3.08
1860,157,0,3,6,10.91
1861,-29,1,2,4,8
1862,-122,0,3,7,14.58
1863,-18,0,3,7,10.66
1864,-75,0,5,3,19.16
1865,399,0,5,8,10.91
1866,957,0,4,3,0.91
1867,-19,0,3,1,9.83
1868,74,0,5,9,11
1869,660,0,7,4,7.66
1870,123,0,4,5,1.33
1871,80,1,3,7,18.16
1872,-131,0,6,7,8
1873,330,0,6,3,3.33
1874,129,0,5,8,22.08
1875,-1,0,4,1,5.83
1876,-108,0,4,7,5.5
1877,189,1,7,8,4.41
1878,-3,0,6,2,9.33
1879,-128,0,3,4,11.75
1880,128,1,5,4,2.33
1881,1352,0,5,9,27.25
1882,12,0,1,5,3.08
1883,-60,0,4,5,2.66
1884,-144,0,2,6,3.75
1885,64,1,2,3,4.33
